Family,Genus,species,bar_code,plot_code,X,Y,DBH,leaf_thickness,leaf_toughness,sapwood_density,N,C_N,N15,C13,chlorophyll_concentration,surface_area,SLA
Brassicaceae,Capparis,maroniensis,NH200270,NH20,52,346,28,249.200002,1.943333348,0.6284,0.028019653,15.72723317,8.720680524,-30.79808248,95.03488889,41.96666667,8.605604924
Burseraceae,Crepidospermum,goudotianum,NL110296,NL11,143,94,10.9,197.200002,1.209999998,0.6045,0.018186918,24.73440981,4.520357641,-32.98396636,56.73591561,15.46666667,13.2571428
Burseraceae,Dacryodes,cuspidata,LV109006,LV1,103,88.7,15.92356688,218.6666667,1.860000014,0.67033,NA,NA,NA,NA,49.16215185,33.42953428,8.682996019
Burseraceae,Dacryodes,cuspidata,LV109421,LV1,182.6,10.9,19.10828025,397,1.383333325,0.70595,NA,NA,NA,NA,66.69717419,17.52543322,10.47336638
Burseraceae,Dacryodes,cuspidata,M17116477,M1711,36,46,13.2,211.1333313,2.230000019,0.6044,NA,NA,NA,NA,46.86775288,65.23333333,13.8991478
Burseraceae,Dacryodes,cuspidata,NH200039,NH20,3,373,19.7,223.100001,1.916666667,0.6829,NA,NA,NA,NA,63.39759721,57.43333333,8.876867664
Burseraceae,Dacryodes,cuspidata,NH200109,NH20,23,330,NA,151.5666656,1.423333327,NA,NA,NA,NA,NA,56.44739192,14.2,11.93277308
Burseraceae,Dacryodes,cuspidata,NH200455,NH20,82,348,22.7,238.7666677,2.183333238,0.7688,0.016505407,28.51945063,3.171063799,-31.06432741,58.96044037,39.43333333,8.036684604
Burseraceae,Dacryodes,cuspidata,NH200476,NH20,86,379,31.6,318.6666667,2.73999993,0.7056,0.015363002,31.36109245,1.609856171,-29.64990282,68.32682079,29.13333333,6.120448294
Burseraceae,Dacryodes,cuspidata,NH200526,NH20,97,365,14.2,217.200002,1.963333329,0.7133,NA,NA,NA,NA,69.05305324,77.13333333,10.09598579
Burseraceae,Dacryodes,cuspidata,NH200536,NH20,99,383,36,223.5666656,1.546666662,0.6385,NA,NA,NA,NA,58.07557283,86.23333333,10.10546874
Burseraceae,Dacryodes,cuspidata,NH200660,NH20,41,318,26.7,222.899999,2.009999951,0.6978,0.014734998,31.22081238,1.113383497,-33.62174248,67.41067822,60.33333333,8.8856161
Burseraceae,Dacryodes,nitens,LV109034,LV1,101.8,51.6,15.60509554,295.3333333,2.646666686,0.55093,0.015130167,31.2303929,1.632475236,-31.73201224,67.41067574,48.99030113,6.874223696
Burseraceae,Dacryodes,nitens,M17116031,M1711,3,19,14,256.9999949,2.430000067,0.5939,0.012931865,35.78054225,0.287970114,-33.23442894,83.7099827,87.33333333,8.800806186
Burseraceae,Dacryodes,nitens,M17116556,M1711,51,23,18.1,293.8000081,2.566666603,0.5413,0.018958593,25.94435937,1.529138757,-31.95298682,90.81703244,84.1,9.870892041
Burseraceae,Dacryodes,nitens,M17116628,M1711,63,79,10.4,234.4333344,2.226666689,0.5111,0.014576585,31.50413667,0.710783556,-34.24502131,81.49797734,111.8333333,9.610426985
Burseraceae,Dacryodes,nitens,P01860269,P018,58,21,11.5,195.5666656,1.809999983,0.6162,0.016373112,27.68904146,1.787582428,-33.90662764,78.45252579,59.8,10.62166975
Burseraceae,Dacryodes,nitens,P01860404,P018,62,71,12.3,216.100001,2.449999968,0.6214,0.017625166,26.0822289,2.800287864,-32.52747886,64.58938968,114.2666667,11.10463228
Burseraceae,Dacryodes,nitens,T10002,T1,103,10,44.2,340,3.536666632,0.558539529,0.014283681,33.82034176,0.9379859,-31.87028561,102.7042928,165.481664,6.782035473
Burseraceae,Dacryodes,sp. B1,NL110321,NL11,154,44,25.4,230.899999,2.786666711,0.3616,0.017980387,25.7292937,5.070416739,-31.37405876,65.41393271,50.13333333,8.482797509
Burseraceae,Dacryodes,sp. B2,B437016,B4,67,25,33.6,241.5666656,2.469999949,0.669527897,0.012966553,34.44065003,3.632136246,-31.77576292,67.41067574,44.8,7.746397897
Burseraceae,Protium,altsonii,LV109098,LV1,108.4,4.4,14.17197452,210.6666667,1.223333319,NA,0.017769087,27.04588795,0.521555573,-33.16512088,63.0244838,10.18901666,12.1297819
Burseraceae,Protium,altsonii,LV109297,LV1,149.8,74.2,16.24203822,162.3333333,1.080000003,NA,0.017842627,26.97918177,2.260517396,-33.13318118,53.89313364,35.76143265,13.54599729
Burseraceae,Protium,altsonii,LV109393,LV1,157.4,25.6,11.46496815,179.6666667,0.953333338,NA,0.018048186,26.26630793,1.62374554,-34.44906449,57.1414643,18.26713308,18.45164921
Burseraceae,Protium,altsonii,LV109470,LV1,178.6,68.3,27.6433121,175,1.123333295,NA,0.015896031,29.56696165,1.132015665,-32.22545069,26.46922784,12.09726683,15.2486558
Burseraceae,Protium,apiculatum,A110231,A11,54,62,14,162.7666677,2.266666651,NA,NA,NA,NA,NA,82.559727,85.6,13.30569943
Burseraceae,Protium,apiculatum,A110232,A11,60,60,15.1,183.3333333,1.919999957,NA,0.026539927,17.88424885,3.766023592,-31.54421077,77.43388664,105.6,11.7813313
Burseraceae,Protium,apiculatum,A110258,A11,54,94,15,169.899999,1.959999998,0.55,0.027603266,17.82037944,4.807582437,-32.91574936,82.10330931,99.43333333,12.88552917
Burseraceae,Protium,apiculatum,B428046,B4,50,71,9.9,177,1.580000003,0.5,NA,NA,NA,NA,84.01896008,57.4,12.37068975
Burseraceae,Protium,apiculatum,B437018,B4,66,28,23.5,162.7666677,2.160000006,NA,NA,NA,NA,NA,66.11748904,73.7,12.07536865
Burseraceae,Protium,apiculatum,M17116505,M1711,39,16,15.3,225.3333333,2.150000016,0.5233,NA,NA,NA,NA,43.39450561,146.1,10.11305955
Burseraceae,Protium,apiculatum,M17119853,M1711,77,56,10.3,177.2333323,2.393333356,0.6217,NA,NA,NA,NA,72.70230836,135.7,10.96122783
Burseraceae,Protium,apiculatum,NL110229,NL11,137,60,13.1,164,1.886666616,0.5751,0.022780001,20.38796737,5.081691313,-31.84255561,64.96901978,121.3333333,11.74572429
Burseraceae,Protium,apiculatum,NL110273,NL11,144,46,12.7,179.2333323,2.093333324,0.5256,0.022448338,19.9212339,6.129028001,-32.4050264,52.01255375,70.3,12.44247771
Burseraceae,Protium,apiculatum,NL110594,NL11,176,2,10.2,157.5333354,1.633333325,0.5684,0.020403285,22.85398337,5.28035022,-34.53375969,61.48629922,79.93333333,15.33248101
Burseraceae,Protium,cuneatum,LV109067,LV1,101.4,21.2,12.89808917,224.6666667,2.203333298,0.50485,0.018789429,23.48157131,0.815833007,-33.89709048,98.71239411,63.0658989,11.33599141
Burseraceae,Protium,cuneatum,LV112588,LV1,126,66,10.50955414,203.3333333,2.036666671,0.3664,0.019838719,22.92713471,0.638954494,-32.53078481,87.56159987,46.13063304,12.95804312
Burseraceae,Protium,cuneatum,T10016,T1,104,37,14,220,2.699999968,0.40847,0.018387876,24.4227807,1.841050799,-34.31481001,81.72454566,89.33036804,12.5699394
Burseraceae,Protium,cuneatum,T10087,T1,94.5,89,33.4,210,2.766666651,0.44605,0.017726025,26.77789093,2.721725601,-34.00777817,78.30635062,85.8016332,10.71181439
Burseraceae,Protium,cuneatum,T10100,T1,82,11,11.5,216.6666667,2.913333416,0.42518,0.018373289,25.25527041,2.093096197,-34.36969316,83.17155155,127.0120036,12.06956003
Burseraceae,Protium,decandrum,A110113,A11,28,90,11.9,213.7666677,2.329999963,NA,NA,NA,NA,NA,82.17923061,23.73333333,11.07309475
Burseraceae,Protium,decandrum,A110134,A11,33,60,13.7,220.3666636,1.650000016,NA,NA,NA,NA,NA,86.3669334,32.46666667,10.45064399
Burseraceae,Protium,decandrum,A110137,A11,27,77,14.6,187.7666677,1.530000011,0.5,NA,NA,NA,NA,79.55582017,38.4,11.75510199
Burseraceae,Protium,decandrum,A110178,A11,31,18,11.5,195.3666636,1.626666705,0.44,NA,NA,NA,NA,96.94543289,43.03333333,12.36590039
Burseraceae,Protium,decandrum,A110230,A11,51,58,19.4,183,1.790000041,NA,NA,NA,NA,NA,106.2725723,42.26666667,11.72988006
Burseraceae,Protium,decandrum,A110233,A11,59,64,13.2,201,1.880000035,NA,0.019630889,24.89812917,3.488531488,-33.68677163,76.85655944,51.46666667,10.39030955
Burseraceae,Protium,decandrum,A110236,A11,55,69,21.5,222.5333354,1.98999997,NA,0.01902491,25.75048744,2.917023554,-31.55250898,76.06830619,32.26666667,9.370764832
Burseraceae,Protium,decandrum,A110238,A11,43,71,16.9,214.9666697,1.776666641,0.55,NA,NA,NA,NA,119.6215084,24.33333333,9.986320025
Burseraceae,Protium,decandrum,A110240,A11,48,75,13.1,155.5666656,1.25,NA,NA,NA,NA,NA,74.23037983,22.43333333,14.5356374
Burseraceae,Protium,decandrum,A110243,A11,45,78,16.4,184.7666677,1.606666684,NA,NA,NA,NA,NA,110.7501743,45.56666667,11.79465047
Burseraceae,Protium,decandrum,A110253,A11,45,92,19.7,276.4666748,2.593333324,NA,NA,NA,NA,NA,106.0818851,55.76666667,8.505338303
Burseraceae,Protium,decandrum,A110290,A11,61,72,27.7,207.2333323,2.073333343,NA,0.018319518,26.57738419,2.539306913,-34.11437857,95.20715879,47.4,10.44052872
Burseraceae,Protium,decandrum,A110330,A11,60,32,17.8,274.899999,2.186666608,0.57,0.017214982,27.66275509,1.6319515,-31.50872839,87.0820565,40.86666667,6.609164246
Burseraceae,Protium,decandrum,A110373,A11,86,28,12.4,226,1.570000013,0.52,NA,NA,NA,NA,110.1559897,32.56666667,9.216981111
Burseraceae,Protium,decandrum,LV109294,LV1,152.1,69.8,32.1656051,306,2.466666698,NA,0.015052584,32.3207064,1.569362628,-31.78254048,82.78872235,38.41086706,7.844288967
Burseraceae,Protium,decandrum,LV109446,LV1,182.4,38,14.8089172,222.3333333,2.320000013,NA,NA,NA,NA,NA,77.57875367,48.70636749,11.52358873
Burseraceae,Protium,decandrum,M17116109,M1711,19,84,25.3,214.200002,2.113333344,0.6174,0.018299545,25.92928026,1.776847296,-33.631102,104.5680047,NA,NA
Burseraceae,Protium,decandrum,M17116130,M1711,22,93,36.6,241.100001,2.139999986,0.5896,0.016545104,28.76363739,0.959485274,-32.92941034,106.2725796,26.63333333,8.26266798
Burseraceae,Protium,decandrum,M17116434,M1711,44,85,NA,225.5666656,2.233333389,0.5905,NA,NA,NA,NA,58.48740224,36.66666667,13.43101383
Burseraceae,Protium,decandrum,M17116638,M1711,72,83,26.1,218.2333323,2.116666675,0.5773,NA,NA,NA,NA,60.39496841,24.53333333,10.39548038
Burseraceae,Protium,decandrum,M17116832,M1711,76,79,24.5,300.7666626,2.836666743,0.589,0.011136178,40.87342525,2.209462899,-32.05002106,51.95786929,18.46666667,7.936962763
Burseraceae,Protium,decandrum,NH200009,NH20,9,314,18,210.2333323,1.729999979,0.4954,0.015709625,29.87774781,1.978235465,-33.15449054,90.40445203,47.96666667,10.51900584
Burseraceae,Protium,decandrum,NL110513,NL11,200,4,24.4,204.5333354,2.126666625,0.5686,0.016124757,29.28972257,4.78721555,-34.02242102,83.09486964,65.73333333,11.5389115
Burseraceae,Protium,decandrum,T10077,T1,97,72.5,25,256.6666667,2.419999997,0.5387,NA,NA,NA,NA,96.15970415,35.8955663,8.855814123
Burseraceae,Protium,decandrum,T10263,T1,47.5,28,20.1,216.6666667,2.026666641,0.48349,NA,NA,NA,NA,93.15813702,39.12210083,11.97615308
Burseraceae,Protium,decandrum,T10286,T1,44,81.5,28.6,263.3333333,2.563333352,0.53948,0.017204233,28.13327929,1.860761018,-30.59267204,72.01576739,27.91526731,9.922488242
Burseraceae,Protium,decandrum,T10358,T1,21,47.5,15.4,236.6666667,1.876666665,0.49723,NA,NA,NA,NA,91.8139476,54.19346491,10.55031758
Burseraceae,Protium,demerarense,LV109003,LV1,112,96.7,19.58598726,171.3333333,1.413333337,0.58626,0.018727453,25.1561876,1.763349878,-33.65930303,70.99521617,30.37260056,14.2149456
Burseraceae,Protium,demerarense,LV109024,LV1,125.6,65.3,14.64968153,155,1.530000011,NA,0.018186104,26.29152044,0.315092026,-33.14686776,44.13698854,29.1651001,12.94309178
Burseraceae,Protium,demerarense,LV109047,LV1,117,46.8,24.04458599,181.3333333,2.206666668,0.62023,0.016344597,29.70076252,0.02561375,-30.81638992,36.96215239,NA,NA
Burseraceae,Protium,demerarense,LV109131,LV1,132.7,24,15.12738854,171.3333333,1.713333329,NA,0.018668021,24.95491172,0.236646147,-34.57690397,66.50353957,56.35766602,17.02648519
Burseraceae,Protium,demerarense,LV109184,LV1,128.2,91.1,11.46496815,181,1.613333344,NA,0.020975669,23.05444966,0.5661211,-31.06082479,51.79402368,19.54026667,11.3826796
Burseraceae,Protium,demerarense,LV109365,LV1,161.6,65.7,21.33757962,188,1.806666652,NA,0.019698878,24.19377621,-0.082082815,-32.27809766,53.89313151,46.67763392,15.20444095
Burseraceae,Protium,demerarense,LV109385,LV1,164.5,31.2,14.17197452,135,1.646666646,0.52558,0.019746551,24.19746031,0.911622418,-33.50457165,69.05305324,38.5951004,13.84991599
Burseraceae,Protium,demerarense,LV109397,LV1,155.5,19.1,14.8089172,158.3333333,1.403333346,NA,0.018961221,24.9327817,1.414798091,-33.54501664,58.54639213,44.35470072,16.40741078
Burseraceae,Protium,demerarense,LV109520,LV1,181.9,69.6,19.33121019,136.6666667,1.316666643,NA,0.015238809,26.20871959,1.110713827,-33.62530458,51.1959723,20.21536636,15.91761174
Burseraceae,Protium,demerarense,LV112765,LV1,155.7,19.4,14.64968153,200.3333333,1.330000003,NA,0.017518535,26.77447429,1.073110462,-33.46741323,49.26796733,26.60536639,16.62835436
Burseraceae,Protium,demerarense,LV112874,LV1,149.3,1,10.82802548,177,1.299999992,NA,0.021292417,22.95623193,0.801272786,-33.14446839,48.42518479,27.22313372,14.58382158
Burseraceae,Protium,demerarense,T10042,T1,97,9,11.3,176.6666667,1.783333341,0.53342,0.019291262,25.14436235,2.410282866,-34.35192886,73.11662924,50.34036636,13.09810056
Burseraceae,Protium,demerarense,T12001,T1,95,60.5,10.5,166.6666667,1.826666633,0.607,0.016018084,30.63117343,3.524339111,-33.51967931,38.24397226,28.80353419,14.8217156
Burseraceae,Protium,divaricatum,LV109168,LV1,123.3,70.7,17.03821656,157.6666667,1.26333336,NA,0.021462325,22.03191621,0.077663344,-33.1300481,78.96585127,31.12186686,17.68287899
Burseraceae,Protium,divaricatum,LV109560,LV1,186,28.1,19.74522293,172,1.689999978,NA,0.022604593,21.83500167,0.907672122,-33.9390643,75.00368031,29.58683332,16.65300211
Burseraceae,Protium,gallicum,A110038,A11,17,38,15.1,138.100001,0.959999998,NA,NA,NA,NA,NA,53.89313364,15.46666667,14.49999965
Burseraceae,Protium,gallicum,A110039,A11,11,38,17.2,159.9666697,0.933333337,0.64,NA,NA,NA,NA,62.90045436,17.86666667,13.13725443
Burseraceae,Protium,gallicum,A110062,A11,18,60,16.2,144.200002,0.930000007,NA,NA,NA,NA,NA,61.36437786,20.73333333,NA
Burseraceae,Protium,gallicum,A110070,A11,2,69,12.9,171.5666656,1.233333309,0.63,NA,NA,NA,NA,52.83709824,12.66666667,13.10344832
Burseraceae,Protium,gallicum,A110071,A11,0,71,12.1,139.5666656,1.043333312,0.63,NA,NA,NA,NA,65.54145061,19.83333333,15.9517428
Burseraceae,Protium,gallicum,A110076,A11,4,79,15.9,146.4333344,1.086666663,NA,NA,NA,NA,NA,63.83485572,10.46666667,15.09615353
Burseraceae,Protium,gallicum,A110084,A11,12,75,20.9,139.4333344,0.979999999,NA,NA,NA,NA,NA,45.64274905,19.93333333,14.95000033
Burseraceae,Protium,gallicum,A110086,A11,7,81,11.1,153.7666677,1.063333333,NA,NA,NA,NA,NA,54.45422701,18.1,17.6298698
Burseraceae,Protium,gallicum,A110097,A11,13,84,10.8,172.100001,1.166666667,NA,NA,NA,NA,NA,60.87835456,10.7,15.58252425
Burseraceae,Protium,gallicum,A110129,A11,35,74,24.8,162.0333303,1.206666668,NA,NA,NA,NA,NA,43.74014593,11.06666667,13.60655722
Burseraceae,Protium,gallicum,A110135,A11,25,75,17,139,1.319999973,NA,NA,NA,NA,NA,58.6644954,20.9,15.79345029
Burseraceae,Protium,gallicum,A110193,A11,33,7,12.3,167.799998,1.25333333,NA,0.017820912,27.23815947,1.438090537,-31.31289694,53.16917039,20.13333333,9.934210602
Burseraceae,Protium,gallicum,A110227,A11,42,58,14,167.799998,0.99666667,NA,0.019417205,24.53333448,2.328496867,-33.14970035,65.35024171,18.9,11.78794164
Burseraceae,Protium,gallicum,A110229,A11,59,56,17.2,128.6666667,1.043333332,NA,0.017858537,26.99109255,3.170602168,-32.38399872,48.42518279,14.03333333,15.70895527
Burseraceae,Protium,gallicum,A110267,A11,63,90,13.2,146.100001,1.099999984,NA,NA,NA,NA,NA,41.73659522,15.36666667,14.0121579
Burseraceae,Protium,gallicum,A110270,A11,62,83,11,137.2333323,0.843333324,NA,NA,NA,NA,NA,74.09045042,16.93333333,15.34743236
Burseraceae,Protium,gallicum,A110288,A11,70,74,18.6,186.0333303,1.180000007,NA,0.017161593,28.49360406,2.242578428,-33.15525733,63.64719842,22.43333333,13.81930217
Burseraceae,Protium,gallicum,A110291,A11,62,72,12.4,147.5666656,0.956666668,NA,NA,NA,NA,NA,51.46728939,13.96666667,18.21739097
Burseraceae,Protium,gallicum,A110302,A11,79,63,11.1,191.3333333,1.263333321,NA,NA,NA,NA,NA,60.15426073,33.26666667,20.45082007
Burseraceae,Protium,gallicum,A110310,A11,61,51,18,199.799998,1.363333305,NA,0.018625822,27.08533331,2.768232058,-30.44572285,44.7860504,9.166666667,10.82677163
Burseraceae,Protium,gallicum,A110317,A11,82,43,26,208.6666667,1.729999979,NA,0.015989755,31.02564129,3.156399005,-31.17545464,60.03415034,15.66666667,10.30701737
Burseraceae,Protium,gallicum,A110343,A11,76,14,17.7,156.5666656,1.050000032,NA,0.019391928,25.61744268,2.509492969,-31.93221343,53.44689277,15.76666667,14.50920223
Burseraceae,Protium,gallicum,A110360,A11,88,9,12.4,157.8666687,0.956666668,NA,NA,NA,NA,NA,69.58480499,19.33333333,13.39491899
Burseraceae,Protium,gallicum,A110362,A11,83,10,31.5,173.899999,1.089999994,NA,0.014258726,36.35411523,1.950326916,-30.43377609,37.69201889,10.36666667,11.18705018
Burseraceae,Protium,gallicum,A110363,A11,93,4,11.3,141.6999969,1.256666621,NA,NA,NA,NA,NA,54.62327598,16.43333333,16.37873759
Burseraceae,Protium,gallicum,A110367,A11,91,13,17,186.799998,1.2433333,NA,0.018959448,26.17381877,1.963442506,-29.90408154,45.89644699,16.3,11.03837425
Burseraceae,Protium,gallicum,A110405,A11,100,55,11.1,145.3333333,1.170000017,NA,NA,NA,NA,NA,60.09418633,21.2,16.14213193
Burseraceae,Protium,gallicum,A110409,A11,89,54,29.1,172.899999,1.150000016,0.61,0.019252453,26.46612611,2.494865464,-30.33213157,72.63342851,21.43333333,10.12598393
Burseraceae,Protium,gallicum,A110412,A11,97,61,16.9,145.7666677,1.359999975,NA,NA,NA,NA,NA,53.66972069,17.53333333,15.60830872
Burseraceae,Protium,gallicum,A110423,A11,88,79,13.2,165.100001,1.209999998,NA,NA,NA,NA,NA,62.09841045,17.5,15.04297997
Burseraceae,Protium,gallicum,A110425,A11,84,83,15.9,154.9666697,1.176666657,NA,NA,NA,NA,NA,63.08656144,16.83333333,13.57526904
Burseraceae,Protium,gallicum,A110430,A11,92,87,27.5,160.5666656,1.373333335,NA,0.018486757,27.08787561,2.739356708,-31.3383461,61.791829,22.1,11.08695671
Burseraceae,Protium,gallicum,A110431,A11,95,82,16.7,146.899999,0.859999994,NA,NA,NA,NA,NA,69.51816839,20.53333333,14.46009418
Burseraceae,Protium,gallicum,A110432,A11,99,89,24.8,152.2333323,0.99333334,NA,NA,NA,NA,NA,51.35865726,14.26666667,13.80645184
Burseraceae,Protium,gallicum,B420040,B4,0,73,11.9,166.7666677,0.880000015,NA,NA,NA,NA,NA,50.76367694,14.2,13.61022392
Burseraceae,Protium,gallicum,B420043,B4,3,68,10.3,186.6666667,1.209999998,NA,0.022708391,21.74255411,3.100480156,-31.13580814,64.14848191,13.83333333,13.83333347
Burseraceae,Protium,gallicum,B420045,B4,5,65,10.3,202.5666656,1.073333343,NA,NA,NA,NA,NA,60.93896181,12.36666667,13.0633802
Burseraceae,Protium,gallicum,B420051,B4,12,59,10.8,154.5333354,1.073333303,NA,NA,NA,NA,NA,60.39497071,20.3,14.85365813
Burseraceae,Protium,gallicum,B420054,B4,8,53,15.3,169.8666687,1.049999972,NA,0.018195199,26.71189329,1.308258167,-32.36930228,55.30280935,6.9,13.70860922
Burseraceae,Protium,gallicum,B420067,B4,14,67,10.3,159.6333364,1.00333335,NA,NA,NA,NA,NA,58.42845194,16.03333333,12.4935068
Burseraceae,Protium,gallicum,B420068,B4,9,67,17.2,171,1.153333306,NA,NA,NA,NA,NA,61.42531656,15,12.03208539
Burseraceae,Protium,gallicum,B420069,B4,10,70,11.5,197.6666667,0.99999998,NA,NA,NA,NA,NA,64.0856683,13.1,11.73134351
Burseraceae,Protium,gallicum,B421043,B4,13,27,13,135.3333333,0.970000009,NA,NA,NA,NA,NA,47.33189736,11.86666667,17.11538426
Burseraceae,Protium,gallicum,B421049,B4,19,37,16.5,182.1333313,1.086666663,NA,0.01813767,27.63920162,1.544746642,-30.84277874,58.96043811,14.06666667,11.82072827
Burseraceae,Protium,gallicum,B421057,B4,0,42,10.5,174.5666656,1.140000006,NA,0.018412226,27.14438944,2.16254226,-30.99929253,51.79402368,11.06666667,12.20588236
Burseraceae,Protium,gallicum,B421059,B4,5,40,13.5,163.4666646,0.99666667,NA,NA,NA,NA,NA,47.85070343,17.83333333,15.5072461
Burseraceae,Protium,gallicum,B421061,B4,7,36,11.8,173.1333313,1.126666705,NA,NA,NA,NA,NA,50.06590848,14.1,14.84210526
Burseraceae,Protium,gallicum,B422048,B4,24,8,12.1,147.3333333,0.649999996,NA,NA,NA,NA,NA,51.57605961,14.7,16.89655173
Burseraceae,Protium,gallicum,B422059,B4,17,18,12.6,146.5666656,1.313333333,NA,NA,NA,NA,NA,44.13698664,19.73333333,17.20930211
Burseraceae,Protium,gallicum,B427033,B4,34,76,10.8,172.6666667,0.859999994,NA,NA,NA,NA,NA,46.50856095,6.933333333,8.303393057
Burseraceae,Protium,gallicum,B428053,B4,38,62,12.7,163.3333333,0.656666656,NA,NA,NA,NA,NA,48.7402262,10.33333333,15.27093584
Burseraceae,Protium,gallicum,B430065,B4,45,25,11.5,151.6999969,1.223333359,NA,NA,NA,NA,NA,49.21504478,19.86666667,13.63844374
Burseraceae,Protium,gallicum,B430072,B4,43,7,11.5,147.2333323,1.383333325,NA,NA,NA,NA,NA,60.39496841,14.9,15.41379275
Burseraceae,Protium,gallicum,B435063,B4,67,91,14,182.8666687,0.893333316,NA,0.017595624,28.15994818,2.362383415,-30.65346217,50.11937795,10.06666667,11.79687478
Burseraceae,Protium,gallicum,B435065,B4,71,94,13,127.6666667,0.566666673,NA,NA,NA,NA,NA,50.54835978,13.5,16.73553677
Burseraceae,Protium,gallicum,B435067,B4,72,89,12.1,147.1333313,0.645000011,NA,NA,NA,NA,NA,40.20718898,9.2,16.33136061
Burseraceae,Protium,gallicum,B436062,B4,70,68,13.8,164.5666656,1.086666683,NA,0.023822414,20.63742831,3.701954354,-32.39668735,73.67187933,13.06666667,16.8240344
Burseraceae,Protium,gallicum,B437024,B4,74,45,18.5,152.4666646,1.153333346,NA,NA,NA,NA,NA,44.93657813,19.06666667,15.09234856
Burseraceae,Protium,gallicum,B437025,B4,74,37,19.4,176.7666677,0.776666661,NA,NA,NA,NA,NA,58.60542392,12.56666667,13.04498249
Burseraceae,Protium,gallicum,B438056,B4,69,2,15.4,187.4666646,0.979999999,NA,NA,NA,NA,NA,50.17287959,7.4,12.1978022
Burseraceae,Protium,gallicum,B438067,B4,67,21,13.2,186.6666667,1.073333303,NA,NA,NA,NA,NA,45.74413187,14,14.38356149
Burseraceae,Protium,gallicum,B443009,B4,87,84,24.5,159.2333323,1.286666671,0.64,NA,NA,NA,NA,54.96237081,18.9,16.43478231
Burseraceae,Protium,gallicum,B444021,B4,82,52,19.1,164,1.089999994,NA,0.020248579,23.83523273,1.588965477,-32.00467148,69.71821847,15.06666667,13.86503078
Burseraceae,Protium,gallicum,B445054,B4,78,45,12.6,175.100001,1.390000025,NA,NA,NA,NA,NA,51.30439263,12.73333333,12.28295803
Burseraceae,Protium,gallicum,B446016,B4,75,12,18.9,185,0.663333337,NA,0.019229851,24.90908754,2.852453874,-30.28251725,59.25738567,9.266666667,11.30081338
Burseraceae,Protium,gallicum,B446027,B4,88,7,18.5,175.8666687,0.98999999,NA,0.016893124,28.17403045,1.566688629,-31.12729754,50.17287959,13.33333333,13.51351368
Burseraceae,Protium,gallicum,B446051,B4,81,8,10.7,176.200002,0.806666652,NA,0.022207746,22.06444873,2.868318685,-29.06344097,58.48740224,10.06666667,11.75097245
Burseraceae,Protium,gallicum,B446053,B4,77,2,15.9,139.6666667,0.76333334,0.59,0.018940676,25.71240023,2.988383487,-31.60366762,52.7266944,11.3,14.48717919
Burseraceae,Protium,gallicum,LV109068,LV1,104.8,17.3,16.40127389,190,1.076666693,NA,NA,NA,NA,NA,64.0856683,18.72816658,12.85686518
Burseraceae,Protium,gallicum,LV109075,LV1,114.3,31.4,14.64968153,191.6666667,1.49000001,NA,NA,NA,NA,NA,55.81599893,15.92009958,13.41581458
Burseraceae,Protium,gallicum,LV109094,LV1,101,7.3,22.13375796,192,1.663333337,NA,0.018002113,26.70958354,1.238620968,-32.76022441,61.06030253,17.90186691,12.23362216
